row,col,ACTA1,ACTA2,KRT5
35,16,2.079441542,1.609437912,0
36,16,1.386294361,1.791759469,0
37,16,2.708050201,1.098612289,0
38,16,2.48490665,1.098612289,1.386294361
39,16,3.044522438,0,0
40,16,3.295836866,0,0.693147181
41,16,2.772588722,0,0
42,16,3.80666249,0,0
43,16,3.433987204,0,1.098612289
44,16,2.48490665,0,0.693147181
45,16,2.708050201,0.693147181,1.609437912
46,16,3.761200116,0,0
47,16,3.36729583,0,0.693147181
48,16,3.36729583,0,0
49,16,2.944438979,0,0
50,16,3.663561646,1.609437912,0
51,16,3.63758616,1.386294361,0.693147181
52,16,3.891820298,0,0.693147181
53,16,0,0,0
54,16,3.761200116,0.693147181,0.693147181
55,16,3.63758616,1.386294361,1.098612289
56,16,3.713572067,0,0
57,16,3.465735903,0,1.098612289
58,16,0,0,0
59,16,2.890371758,1.098612289,1.791759469
60,16,0,0,0
61,16,0,0,0
62,16,0,0,0
63,16,0,0,0
0,17,0,0,0
1,17,0,0,0
2,17,0,0,0
3,17,0,0,0
4,17,0,0,0
5,17,0,0,0
6,17,0,0,0
7,17,3.828641396,0.693147181,0
8,17,4.204692619,0,0
9,17,3.044522438,1.386294361,0.693147181
10,17,3.135494216,0.693147181,0
11,17,2.564949357,1.098612289,0.693147181
12,17,3.36729583,0.693147181,0
13,17,2.944438979,1.098612289,0
14,17,2.833213344,0.693147181,0
15,17,2.48490665,1.098612289,1.609437912
16,17,3.36729583,0,1.609437912
17,17,2.995732274,1.386294361,0.693147181
18,17,2.772588722,1.098612289,0
19,17,2.890371758,1.386294361,0
20,17,3.828641396,0,1.098612289
21,17,4.17438727,0,0
22,17,4.127134385,0.693147181,0.693147181
23,17,3.33220451,1.386294361,0.693147181
24,17,3.091042453,0,0.693147181
25,17,2.397895273,1.791759469,0
26,17,2.079441542,1.098612289,1.098612289
27,17,1.386294361,0,1.098612289
28,17,1.609437912,1.386294361,0
29,17,1.791759469,1.609437912,1.098612289
30,17,1.945910149,1.386294361,0
31,17,1.791759469,1.791759469,1.609437912
32,17,2.397895273,0,1.098612289
33,17,1.386294361,0.693147181,0
34,17,1.791759469,1.609437912,0.693147181
35,17,2.48490665,1.609437912,1.098612289
36,17,3.33220451,0,0.693147181
37,17,1.945910149,1.098612289,0
38,17,2.302585093,1.386294361,0.693147181
39,17,2.995732274,2.079441542,0
40,17,2.397895273,0,1.098612289
41,17,2.995732274,1.609437912,1.098612289
42,17,1.386294361,0.693147181,0.693147181
43,17,2.772588722,1.791759469,0.693147181
44,17,1.791759469,0.693147181,0.693147181
45,17,1.791759469,0.693147181,0.693147181
46,17,1.945910149,0,0
47,17,2.302585093,0.693147181,0.693147181
48,17,1.791759469,0.693147181,0.693147181
49,17,2.397895273,0,0
50,17,2.397895273,1.609437912,0
51,17,3.688879454,1.791759469,0
52,17,3.295836866,0,1.098612289
53,17,3.63758616,0,0
54,17,3.713572067,0,0.693147181
55,17,3.988984047,0.693147181,1.098612289
56,17,3.401197382,0,1.386294361
57,17,3.784189634,0,1.098612289
58,17,3.091042453,0.693147181,0.693147181
59,17,3.17805383,0.693147181,1.098612289
60,17,0,0,0
61,17,0,0,0
62,17,0,0,0
63,17,0,0,0
0,18,0,0,0
1,18,0,0,0
2,18,0,0,0
3,18,0,0,0
4,18,0,0,0
5,18,3.17805383,0.693147181,1.791759469
6,18,4.043051268,0,0
7,18,3.688879454,0.693147181,0
8,18,3.36729583,0,1.098612289
9,18,3.496507561,0.693147181,1.098612289
10,18,2.944438979,0,0.693147181
11,18,2.833213344,1.386294361,1.098612289
12,18,3.433987204,1.386294361,0
13,18,3.091042453,1.098612289,0
14,18,2.995732274,0.693147181,0.693147181
15,18,2.564949357,0.693147181,1.098612289
16,18,1.609437912,1.386294361,0.693147181
17,18,0.693147181,1.791759469,0
18,18,3.218875825,1.791759469,0.693147181
19,18,2.708050201,0.693147181,0
20,18,3.583518938,0,0
21,18,1.098612289,1.098612289,0
22,18,1.098612289,2.564949357,0
23,18,0.693147181,1.791759469,1.386294361
24,18,1.386294361,2.48490665,1.098612289
25,18,1.098612289,1.098612289,1.386294361
26,18,2.079441542,1.098612289,1.098612289
27,18,1.098612289,1.945910149,1.098612289
28,18,1.098612289,1.098612289,1.386294361
29,18,1.098612289,0,0.693147181
30,18,1.098612289,1.386294361,0.693147181
31,18,1.098612289,2.079441542,0.693147181
32,18,0.693147181,2.079441542,1.609437912
33,18,1.098612289,1.098612289,1.098612289
34,18,1.609437912,1.386294361,1.386294361
35,18,2.63905733,0.693147181,0
36,18,2.197224577,0,0
37,18,1.945910149,1.791759469,0
38,18,2.397895273,1.791759469,1.098612289
39,18,2.772588722,1.609437912,0
40,18,2.397895273,2.079441542,0
41,18,2.63905733,0,0
42,18,1.098612289,1.386294361,0.693147181
43,18,3.465735903,0,0.693147181
44,18,2.48490665,1.386294361,0.693147181
45,18,2.397895273,0.693147181,0.693147181
46,18,2.772588722,1.386294361,0.693147181
47,18,2.48490665,1.945910149,0.693147181
48,18,3.135494216,0.693147181,1.386294361
49,18,2.079441542,1.386294361,0.693147181
50,18,2.079441542,1.386294361,0
51,18,0,0.693147181,0
52,18,2.48490665,0,0
53,18,2.944438979,1.791759469,0
54,18,3.784189634,1.098612289,0
55,18,3.951243719,0,0
56,18,4.17438727,0,0
57,18,4.158883083,0,0.693147181
58,18,3.688879454,0.693147181,0.693147181
59,18,3.784189634,0.693147181,0.693147181
60,18,0,0,0
61,18,0,0,0
62,18,0,0,0
63,18,0,0,0
0,19,0,0,0
1,19,0,0,0
2,19,0,0,0
3,19,0,0,0
4,19,0,0,0
5,19,3.663561646,0,0.693147181
6,19,3.871201011,0.693147181,0
7,19,3.33220451,1.386294361,0
8,19,2.890371758,0,0
9,19,3.091042453,0,0
10,19,2.397895273,0.693147181,0.693147181
11,19,3.044522438,0.693147181,0
12,19,3.091042453,0,1.098612289
13,19,2.48490665,1.386294361,0.693147181
14,19,3.401197382,0.693147181,0.693147181
15,19,3.63758616,0.693147181,1.098612289
16,19,3.526360525,1.098612289,0.693147181
17,19,3.828641396,1.098612289,1.386294361
18,19,2.708050201,1.791759469,0
19,19,2.079441542,1.945910149,0
20,19,1.945910149,1.386294361,0
21,19,1.609437912,1.609437912,1.098612289
22,19,1.098612289,1.386294361,1.098612289
23,19,0,1.098612289,0.693147181
24,19,0,0.693147181,0
25,19,1.386294361,1.791759469,1.386294361
26,19,1.386294361,0,1.098612289
27,19,0,0,2.944438979
28,19,0,1.098612289,1.609437912
29,19,0.693147181,0,2.197224577
30,19,1.386294361,1.098612289,2.079441542
31,19,0.693147181,0,2.397895273
32,19,1.098612289,2.302585093,1.791759469
33,19,1.791759469,1.098612289,0
34,19,2.079441542,1.098612289,0
35,19,0.693147181,1.609437912,0
36,19,2.564949357,0,0
37,19,2.708050201,0,1.098612289
38,19,3.044522438,0,0
39,19,2.890371758,1.098612289,1.098612289
40,19,2.63905733,0,0
41,19,3.091042453,0,0
42,19,3.258096538,0,0.693147181
43,19,2.48490665,1.386294361,0.693147181
44,19,2.079441542,0.693147181,0.693147181
45,19,2.833213344,0,0
46,19,2.708050201,1.386294361,0.693147181
47,19,3.091042453,0.693147181,0.693147181
48,19,2.48490665,1.386294361,0.693147181
49,19,2.564949357,1.098612289,1.098612289
50,19,1.098612289,1.098612289,0
51,19,1.386294361,0,0
52,19,2.48490665,1.098612289,1.098612289
53,19,2.772588722,2.197224577,0
54,19,3.555348061,0,0
55,19,3.912023005,0,0.693147181
56,19,3.931825633,0,0
57,19,4.304065093,0,0
58,19,4.317488114,0,0
59,19,3.496507561,0,0.693147181
60,19,3.091042453,0,1.609437912
61,19,0,0,0
62,19,0,0,0
63,19,0,0,0
0,20,0,0,0
1,20,0,0,0
2,20,0,0,0
3,20,0,0,0
4,20,0,0,0
5,20,0,0,0
6,20,3.610917913,0,1.098612289
7,20,3.218875825,0,0
8,20,3.218875825,0,0
9,20,3.401197382,0,0.693147181
10,20,3.091042453,0.693147181,0.693147181
11,20,3.135494216,0,1.098612289
12,20,3.401197382,0.693147181,1.386294361
13,20,2.833213344,1.386294361,0.693147181
14,20,3.135494216,0.693147181,0.693147181
15,20,2.833213344,1.386294361,0.693147181
16,20,2.564949357,2.197224577,0.693147181
17,20,3.135494216,0.693147181,0.693147181
18,20,3.33220451,2.079441542,1.098612289
19,20,1.386294361,1.945910149,1.386294361
20,20,0,1.386294361,0
21,20,0,1.791759469,0.693147181
22,20,0.693147181,1.609437912,2.079441542
23,20,0.693147181,1.386294361,0.693147181
24,20,0.693147181,1.609437912,0.693147181
25,20,0,0.693147181,2.079441542
26,20,0,0,2.772588722
27,20,0,0,1.386294361
28,20,0,0,2.302585093
29,20,0,0,1.386294361
30,20,0,0,2.772588722
31,20,0,0,2.995732274
32,20,1.386294361,0,2.079441542
33,20,1.098612289,0,0.693147181
34,20,0.693147181,1.609437912,0
35,20,0.693147181,0,0
36,20,1.791759469,1.386294361,1.098612289
37,20,1.098612289,2.397895273,0
38,20,3.135494216,1.098612289,0
39,20,2.197224577,1.098612289,0
40,20,2.772588722,0,0
41,20,2.079441542,1.386294361,0.693147181
42,20,3.33220451,0,0
43,20,3.496507561,0,0.693147181
44,20,3.33220451,0,0
45,20,3.33220451,0,0.693147181
46,20,2.63905733,0.693147181,0.693147181
47,20,2.995732274,1.609437912,0.693147181
48,20,2.944438979,0.693147181,0.693147181
49,20,2.708050201,0.693147181,0.693147181
50,20,2.564949357,1.098612289,0
51,20,2.197224577,1.609437912,0
52,20,3.295836866,1.386294361,0
53,20,3.17805383,1.609437912,0
54,20,3.663561646,1.098612289,0
55,20,3.663561646,1.386294361,0
56,20,3.526360525,0.693147181,0
57,20,3.988984047,0.693147181,0
58,20,4.043051268,0,0
59,20,3.784189634,0,0.693147181
60,20,4.248495242,0,0.693147181
61,20,3.258096538,0,0.693147181
62,20,0,0,0
63,20,0,0,0
0,21,0,0,0
1,21,0,0,0
2,21,0,0,0
3,21,0,0,0
4,21,2.772588722,1.386294361,1.791759469
5,21,0,0,0
6,21,0,0,0
7,21,3.218875825,0,1.098612289
8,21,3.465735903,0.693147181,0
9,21,3.555348061,1.386294361,0.693147181
10,21,3.091042453,1.098612289,0
11,21,2.772588722,0,1.386294361
12,21,2.48490665,1.945910149,0
13,21,3.135494216,0.693147181,0.693147181
14,21,3.663561646,1.098612289,1.791759469
15,21,2.772588722,0.693147181,0
16,21,3.135494216,1.945910149,1.386294361
17,21,1.791759469,2.564949357,0.693147181
18,21,1.098612289,2.197224577,1.386294361
19,21,1.098612289,1.945910149,1.098612289
20,21,0,2.397895273,1.609437912
21,21,1.098612289,2.079441542,1.386294361
22,21,0,1.945910149,1.098612289
23,21,0.693147181,2.079441542,1.098612289
24,21,0,1.098612289,1.386294361
25,21,0,0,1.609437912
26,21,0,0,2.397895273
27,21,0,0,1.791759469
28,21,0,0,1.791759469
29,21,0.693147181,0,2.397895273
30,21,0,0,1.791759469
31,21,0,0,1.386294361
32,21,1.098612289,0,2.397895273
33,21,1.945910149,0,0
34,21,1.609437912,1.386294361,0
35,21,0.693147181,1.609437912,0
36,21,0.693147181,1.791759469,1.098612289
37,21,0.693147181,1.791759469,1.098612289
38,21,1.386294361,1.386294361,0
39,21,0.693147181,0.693147181,0.693147181
40,21,1.945910149,1.609437912,0.693147181
41,21,2.302585093,1.386294361,1.098612289
42,21,3.258096538,1.098612289,0.693147181
43,21,1.945910149,0,0
44,21,2.397895273,0.693147181,0.693147181
45,21,2.63905733,0,1.098612289
46,21,3.784189634,0,1.098612289
47,21,3.258096538,0.693147181,0.693147181
48,21,3.33220451,0.693147181,0.693147181
49,21,3.17805383,1.609437912,0
50,21,2.890371758,0,0
51,21,1.386294361,1.098612289,0
52,21,2.833213344,0.693147181,0.693147181
53,21,1.609437912,1.609437912,0
54,21,1.791759469,1.791759469,0
55,21,2.772588722,0,1.609437912
56,21,3.17805383,1.098612289,0
57,21,3.663561646,0,1.098612289
58,21,3.931825633,0.693147181,0.693147181
59,21,3.931825633,0,0
60,21,4.248495242,0.693147181,0.693147181
61,21,3.555348061,0,0
62,21,3.258096538,0,1.386294361
63,21,0,0,0
0,22,0,0,0
1,22,0,0,0
2,22,0,0,0
3,22,2.197224577,0.693147181,0
4,22,2.564949357,1.791759469,0.693147181
5,22,0,0,0
6,22,0,0,0
7,22,3.295836866,0,0
8,22,3.295836866,0,1.098612289
9,22,2.564949357,1.609437912,1.098612289
10,22,2.708050201,0,0
11,22,3.044522438,0.693147181,1.386294361
12,22,2.944438979,0,1.098612289
13,22,2.48490665,0,0
14,22,2.48490665,1.386294361,0.693147181
15,22,2.890371758,1.945910149,0
16,22,3.135494216,1.609437912,0
17,22,1.098612289,1.791759469,1.098612289
18,22,1.098612289,1.791759469,1.098612289
19,22,0,0.693147181,2.48490665
20,22,0,1.609437912,2.079441542
21,22,1.098612289,0.693147181,2.48490665
22,22,1.386294361,1.098612289,1.386294361
23,22,1.098612289,1.098612289,1.386294361
24,22,0,0,2.079441542
25,22,0,1.386294361,1.791759469
26,22,0,0,1.609437912
27,22,1.098612289,0,2.564949357
28,22,0.693147181,0,2.397895273
29,22,0.693147181,0,2.564949357
30,22,0,0,2.079441542
31,22,0,0,1.609437912
32,22,0,0,2.48490665
33,22,1.609437912,1.098612289,0.693147181
34,22,0.693147181,1.945910149,1.098612289
35,22,0.693147181,2.302585093,0
36,22,0.693147181,1.386294361,0
37,22,0.693147181,2.079441542,0
38,22,1.386294361,1.791759469,1.098612289
39,22,0.693147181,0,1.098612289
40,22,0.693147181,1.098612289,0
41,22,1.609437912,1.386294361,1.098612289
42,22,3.258096538,1.945910149,1.098612289
43,22,2.772588722,1.386294361,0.693147181
44,22,3.044522438,0,0.693147181
45,22,3.258096538,0.693147181,0.693147181
46,22,2.944438979,0,0.693147181
47,22,3.496507561,1.098612289,0
48,22,2.772588722,0,1.098612289
49,22,3.737669618,0,1.098612289
50,22,2.995732274,0,0
51,22,3.091042453,0,1.098612289
52,22,2.890371758,1.098612289,0
53,22,2.564949357,1.609437912,0
54,22,2.079441542,1.609437912,0
55,22,1.609437912,1.098612289,0
56,22,3.951243719,1.098612289,1.098612289
57,22,3.737669618,0,0
58,22,4.158883083,0.693147181,0
59,22,0,0,0
60,22,3.988984047,0,0
61,22,4.204692619,0,0
62,22,0,0,0
63,22,0,0,0
0,23,0,0,0
1,23,0,0,0
2,23,0,0,0
3,23,2.48490665,0.693147181,0.693147181
4,23,2.944438979,0.693147181,1.098612289
5,23,0,0,0
6,23,0,0,0
7,23,3.044522438,0.693147181,0
8,23,2.833213344,0,0.693147181
9,23,2.890371758,1.098612289,1.098612289
10,23,2.890371758,1.386294361,1.386294361
11,23,2.564949357,0.693147181,0
12,23,2.944438979,0,1.609437912
13,23,3.258096538,0,0
14,23,1.609437912,2.890371758,0
15,23,0.693147181,0.693147181,1.386294361
16,23,2.079441542,2.079441542,1.098612289
17,23,1.609437912,1.098612289,1.098612289
18,23,1.098612289,1.098612289,2.397895273
19,23,0,0,2.995732274
20,23,0,0,2.708050201
21,23,0,0,2.48490665
22,23,0.693147181,0,2.48490665
23,23,0,0,2.302585093
24,23,0,0.693147181,1.386294361
25,23,0,0,2.302585093
26,23,0,0,2.197224577
27,23,0,0,2.197224577
28,23,1.098612289,0.693147181,2.772588722
29,23,0.693147181,0,2.197224577
30,23,0.693147181,0,2.079441542
31,23,0,0,1.386294361
32,23,0,0,2.63905733
33,23,0.693147181,1.098612289,2.302585093
34,23,1.098612289,1.386294361,1.386294361
35,23,1.386294361,0,1.609437912
36,23,0.693147181,1.791759469,1.386294361
37,23,1.386294361,1.386294361,0
38,23,0.693147181,1.791759469,0
39,23,1.386294361,1.609437912,0
40,23,1.098612289,0,0.693147181
41,23,0.693147181,2.079441542,0
42,23,1.386294361,1.386294361,0
43,23,2.944438979,0,0
44,23,2.708050201,0.693147181,0.693147181
45,23,1.386294361,1.386294361,0.693147181
46,23,3.044522438,1.386294361,0
47,23,2.48490665,0,1.098612289
48,23,2.079441542,0.693147181,0.693147181
49,23,3.433987204,0,1.098612289
50,23,3.433987204,0.693147181,0.693147181
51,23,3.433987204,0,0
52,23,2.890371758,0,0.693147181
53,23,3.091042453,0.693147181,0
54,23,2.995732274,1.386294361,0.693147181
55,23,2.833213344,0.693147181,0.693147181
56,23,2.48490665,1.609437912,0
57,23,2.079441542,0,0
58,23,3.713572067,0,0.693147181
59,23,0,0,0
60,23,3.784189634,0.693147181,0
61,23,3.828641396,0,0
62,23,3.401197382,0,0
63,23,0,0,0
0,24,0,0,0
1,24,0,0,0
2,24,0,0,0
3,24,3.761200116,0.693147181,0
4,24,3.891820298,0,0
5,24,3.17805383,1.098612289,0
6,24,3.401197382,1.098612289,0
7,24,2.302585093,2.397895273,0.693147181
8,24,2.079441542,2.079441542,0
9,24,3.663561646,0.693147181,0
10,24,2.302585093,1.945910149,1.386294361
11,24,3.17805383,0,0.693147181
12,24,2.079441542,0.693147181,0
13,24,1.791759469,0.693147181,0.693147181
14,24,1.791759469,1.098612289,1.386294361
15,24,1.098612289,1.945910149,0.693147181
16,24,1.945910149,2.302585093,1.791759469
17,24,0.693147181,1.609437912,1.386294361
18,24,0,0.693147181,3.17805383
19,24,0,0,2.079441542
20,24,0,0,1.098612289
21,24,0,0,1.945910149
22,24,0,0,1.791759469
23,24,0,0,1.945910149
24,24,0,0,2.63905733
25,24,0,0,1.791759469
26,24,0,0,1.791759469
27,24,0,0,2.197224577
28,24,0,0,2.48490665
29,24,0.693147181,0,2.397895273
30,24,0,0,1.386294361
31,24,0,0,1.609437912
32,24,0,0,2.48490665
33,24,1.098612289,0,2.197224577
34,24,1.098612289,0,1.386294361
35,24,1.098612289,1.386294361,0.693147181
36,24,1.386294361,2.302585093,0
37,24,0.693147181,2.197224577,1.098612289
38,24,1.098612289,2.079441542,0.693147181
39,24,0.693147181,1.098612289,0
40,24,0.693147181,1.386294361,0
41,24,1.098612289,1.609437912,0
42,24,1.098612289,1.386294361,0.693147181
43,24,1.098612289,1.386294361,0.693147181
44,24,1.791759469,1.609437912,0
45,24,1.386294361,0,0
46,24,1.945910149,0.693147181,0.693147181
47,24,1.386294361,0.693147181,1.609437912
48,24,3.044522438,0,0.693147181
49,24,3.36729583,1.386294361,0.693147181
50,24,2.302585093,0,0.693147181
51,24,3.36729583,1.609437912,0
52,24,3.17805383,1.386294361,0.693147181
53,24,2.995732274,0.693147181,0
54,24,3.135494216,0,1.098612289
55,24,3.135494216,0,0
56,24,1.791759469,0,1.098612289
57,24,1.609437912,1.098612289,0
58,24,2.564949357,1.098612289,0
59,24,3.044522438,0,0
60,24,0,0,0
61,24,3.526360525,0.693147181,0.693147181
62,24,0,0,0
63,24,3.258096538,0.693147181,1.098612289
0,25,0,0,0
1,25,3.401197382,1.098612289,1.098612289
2,25,3.583518938,0.693147181,0
3,25,3.912023005,0,0
4,25,3.36729583,0,0
5,25,2.63905733,0,0
6,25,2.890371758,0.693147181,0
7,25,3.218875825,0,0.693147181
8,25,2.944438979,0.693147181,0.693147181
9,25,2.302585093,0,1.098612289
10,25,2.944438979,1.609437912,0.693147181
11,25,3.465735903,1.098612289,1.098612289
12,25,3.135494216,1.098612289,0.693147181
13,25,3.135494216,1.098612289,1.098612289
14,25,2.63905733,1.791759469,1.098612289
15,25,1.098612289,2.708050201,1.098612289
16,25,0.693147181,1.609437912,1.386294361
17,25,0,1.609437912,2.197224577
18,25,0,0,2.833213344
19,25,0,0,1.791759469
20,25,0,0,1.945910149
21,25,0.693147181,0,2.397895273
22,25,0,0,2.397895273
23,25,0,0,2.833213344
24,25,0,0,1.098612289
25,25,0,0,2.564949357
26,25,0.693147181,0,1.945910149
27,25,0,0.693147181,2.63905733
28,25,0,0,2.48490665
29,25,0,0,2.397895273
30,25,0,0,2.197224577
31,25,0,0,1.386294361
32,25,0,0,2.833213344
33,25,0.693147181,0,2.302585093
34,25,1.386294361,1.098612289,1.098612289
35,25,1.098612289,0.693147181,1.386294361
36,25,0.693147181,1.609437912,0
37,25,1.791759469,1.386294361,1.386294361
38,25,1.098612289,1.386294361,1.386294361
39,25,1.386294361,0.693147181,0.693147181
40,25,1.098612289,2.079441542,0.693147181
41,25,1.098612289,2.079441542,1.791759469
42,25,1.098612289,0,1.098612289
43,25,1.386294361,0.693147181,0.693147181
44,25,1.791759469,1.386294361,0.693147181
45,25,0.693147181,1.386294361,0
46,25,1.386294361,0.693147181,1.791759469
47,25,1.386294361,0.693147181,0.693147181
48,25,2.772588722,0,0.693147181
49,25,3.17805383,0.693147181,0.693147181
50,25,3.044522438,1.386294361,1.098612289
51,25,3.784189634,0,1.386294361
52,25,3.218875825,0,1.098612289
53,25,3.258096538,1.098612289,0
54,25,2.708050201,1.098612289,0
55,25,3.135494216,0.693147181,0.693147181
56,25,1.098612289,1.791759469,0.693147181
57,25,2.397895273,1.791759469,0
58,25,1.609437912,0,0
59,25,1.609437912,0,0
60,25,0,0,0
61,25,3.465735903,0.693147181,0
62,25,3.63758616,0.693147181,0.693147181
63,25,3.871201011,0.693147181,0.693147181
0,26,0,0,0
1,26,4.394449155,1.098612289,0
2,26,3.912023005,0.693147181,0
3,26,3.891820298,0.693147181,0
4,26,3.912023005,0,0
5,26,2.944438979,0.693147181,0
6,26,3.433987204,0.693147181,0
7,26,2.564949357,1.386294361,0
8,26,2.564949357,1.609437912,0
9,26,2.995732274,1.098612289,0
10,26,3.218875825,0,1.098612289
11,26,3.433987204,1.386294361,0
12,26,3.17805383,0.693147181,1.386294361
13,26,2.944438979,1.098612289,0.693147181
14,26,2.302585093,1.098612289,1.386294361
15,26,1.098612289,2.079441542,1.609437912
16,26,0,1.609437912,0.693147181
17,26,0,0,2.63905733
18,26,0,0,1.609437912
19,26,0,0,1.945910149
20,26,0,0,2.302585093
21,26,0.693147181,0,2.197224577
22,26,1.098612289,0,2.564949357
23,26,0,0,2.63905733
24,26,0.693147181,0.693147181,2.564949357
25,26,0,0,2.564949357
26,26,0,0,2.772588722
27,26,0,0,0
28,26,0,0,2.48490665
29,26,0,0.693147181,2.079441542
30,26,0.693147181,0,1.945910149
31,26,0,0,0.693147181
32,26,0,0,2.48490665
33,26,0,0,2.397895273
34,26,1.945910149,1.098612289,1.945910149
35,26,0.693147181,0,1.098612289
36,26,0.693147181,1.609437912,0
37,26,0.693147181,1.386294361,1.386294361
38,26,1.386294361,0.693147181,0.693147181
39,26,0,0,3.091042453
40,26,0.693147181,1.386294361,2.079441542
41,26,0,0,3.17805383
42,26,0.693147181,1.609437912,0
43,26,0.693147181,1.609437912,1.098612289
44,26,1.098612289,1.945910149,1.609437912
45,26,1.791759469,1.945910149,0
46,26,1.386294361,1.098612289,0
47,26,1.098612289,1.098612289,0.693147181
48,26,3.258096538,1.386294361,0.693147181
49,26,2.48490665,1.098612289,0
50,26,2.772588722,0,0.693147181
51,26,3.135494216,1.386294361,1.386294361
52,26,3.044522438,0.693147181,0.693147181
53,26,3.555348061,0.693147181,0.693147181
54,26,3.17805383,1.098612289,1.386294361
55,26,3.091042453,1.098612289,1.098612289
56,26,0,0,0
57,26,3.526360525,0,0
58,26,2.708050201,1.098612289,0
59,26,2.564949357,0,0
60,26,2.079441542,1.098612289,0
61,26,3.465735903,1.098612289,0
62,26,3.610917913,0,1.098612289
63,26,3.295836866,0.693147181,0.693147181
0,27,3.713572067,1.098612289,0.693147181
1,27,4.727387819,0,0
2,27,0,0,0
3,27,4.584967479,0,0
4,27,3.63758616,0,0
5,27,3.258096538,1.098612289,0
6,27,3.17805383,0,0
7,27,2.63905733,1.098612289,0
8,27,1.791759469,1.386294361,0
9,27,3.218875825,1.386294361,0
10,27,3.33220451,0.693147181,0
11,27,2.708050201,0.693147181,0
12,27,3.828641396,0,1.098612289
13,27,3.218875825,0.693147181,0.693147181
14,27,2.302585093,0.693147181,0.693147181
15,27,0,1.609437912,2.63905733
16,27,0,0.693147181,2.48490665
17,27,0,0,1.609437912
18,27,0,0,1.609437912
19,27,0.693147181,0,2.397895273
20,27,1.098612289,0,2.079441542
21,27,0,0,2.63905733
22,27,0,0,2.63905733
23,27,0,0,2.397895273
24,27,0.693147181,0,2.772588722
25,27,0.693147181,1.098612289,2.564949357
26,27,0,0.693147181,2.564949357
27,27,0.693147181,0,1.945910149
28,27,1.098612289,0.693147181,2.48490665
29,27,0,0,2.302585093
30,27,0.693147181,0,1.386294361
31,27,0.693147181,0,2.302585093
32,27,0,0,1.791759469
33,27,0,0,2.397895273
34,27,0,0,1.945910149
35,27,0,0,2.302585093
36,27,1.098612289,1.609437912,0.693147181
37,27,0,0,2.890371758
38,27,0,0.693147181,2.48490665
39,27,0,0,2.302585093
40,27,0,0,2.944438979
41,27,0,0,1.945910149
42,27,0,0,2.995732274
43,27,1.098612289,0.693147181,2.302585093
44,27,1.791759469,0.693147181,1.386294361
45,27,1.098612289,1.098612289,0.693147181
46,27,1.098612289,2.079441542,1.386294361
47,27,1.945910149,1.386294361,0.693147181
48,27,0.693147181,1.098612289,0
49,27,0.693147181,1.945910149,0
50,27,2.079441542,0.693147181,0.693147181
51,27,3.465735903,0.693147181,0.693147181
52,27,2.772588722,0,0.693147181
53,27,3.258096538,0,0.693147181
54,27,2.995732274,1.386294361,0
55,27,3.17805383,1.386294361,0.693147181
56,27,3.091042453,0,0
57,27,2.890371758,0,0.693147181
58,27,2.079441542,0,0.693147181
59,27,2.564949357,0,0
60,27,1.791759469,0,0.693147181
61,27,3.433987204,1.386294361,0
62,27,3.33220451,0.693147181,0
63,27,3.496507561,0.693147181,0
0,28,0,0,0
1,28,0,0,0
2,28,0,0,0
3,28,4.110873864,0.693147181,0
4,28,4.189654742,0.693147181,0
5,28,3.135494216,0.693147181,0.693147181
6,28,2.995732274,0.693147181,0
7,28,2.63905733,0,0
8,28,0.693147181,1.791759469,0
9,28,3.583518938,1.609437912,0
10,28,3.496507561,0.693147181,0.693147181
11,28,3.555348061,1.098612289,0
12,28,2.708050201,1.609437912,0
13,28,1.945910149,1.098612289,1.098612289
14,28,1.609437912,1.386294361,1.609437912
15,28,0.693147181,1.609437912,0.693147181
16,28,0,0.693147181,2.944438979
17,28,0,0,2.302585093
18,28,0.693147181,0,1.791759469
19,28,0.693147181,0.693147181,2.397895273
20,28,0.693147181,0,1.791759469
21,28,1.098612289,1.098612289,2.772588722
22,28,0,0.693147181,1.609437912
23,28,0,0,1.386294361
24,28,0,0,1.791759469
25,28,0,0,1.098612289
26,28,0,0,1.098612289
27,28,0,0,1.098612289
28,28,0,0,1.386294361
29,28,0.693147181,0,1.609437912
30,28,0,0,2.079441542
31,28,0,0,2.397895273
32,28,0,0,1.386294361
33,28,0,0,1.791759469
34,28,0,0,2.564949357
35,28,0,0,2.48490665
36,28,1.386294361,0,2.197224577
37,28,0,0,2.564949357
38,28,0,0,2.302585093
39,28,0,0,1.791759469
40,28,0,0,1.609437912
41,28,0,0,2.197224577
42,28,0,0,2.197224577
43,28,0,0,2.302585093
44,28,0.693147181,0,1.609437912
45,28,1.609437912,1.386294361,0.693147181
46,28,1.609437912,2.079441542,0.693147181
47,28,1.609437912,1.791759469,0
48,28,1.098612289,2.079441542,0.693147181
49,28,1.609437912,1.945910149,0
50,28,1.386294361,1.609437912,0.693147181
51,28,2.995732274,0,0
52,28,3.33220451,0,0
53,28,2.890371758,0.693147181,0.693147181
54,28,2.944438979,0.693147181,0.693147181
55,28,3.091042453,0.693147181,0.693147181
56,28,2.890371758,1.945910149,0.693147181
57,28,2.397895273,1.386294361,0.693147181
58,28,2.197224577,0,0
59,28,2.48490665,1.609437912,0
60,28,1.945910149,0,0
61,28,2.944438979,0,0
62,28,0,0,0
63,28,3.663561646,1.791759469,0
0,29,0,0,0
